0.0, 0.0
1.0, 0.0
1.0, 1.0
0.0, 1.0
0.0, 0.0
1.0, 0.0
1.0, 0.0
2.0, 0.0
2.0, 1.0
1.0, 1.0
1.0, 0.0
2.0, 0.0
2.0, 0.0
3.0, 0.0
3.0, 1.0
2.0, 1.0
2.0, 0.0
3.0, 0.0
3.0, 0.0
4.0, 0.0
4.0, 1.0
3.0, 1.0
3.0, 0.0
4.0, 0.0
4.0, 0.0
5.0, 0.0
5.0, 1.0
4.0, 1.0
4.0, 0.0
5.0, 0.0
5.0, 0.0
6.0, 0.0
6.0, 1.0
5.0, 1.0
5.0, 0.0
6.0, 0.0
6.0, 0.0
7.0, 0.0
7.0, 1.0
6.0, 1.0
6.0, 0.0
7.0, 0.0
7.0, 0.0
8.0, 0.0
8.0, 1.0
7.0, 1.0
7.0, 0.0
8.0, 0.0
8.0, 0.0
9.0, 0.0
9.0, 1.0
8.0, 1.0
8.0, 0.0
9.0, 0.0
9.0, 0.0
10.0, 0.0
10.0, 1.0
9.0, 1.0
9.0, 0.0
10.0, 0.0
10.0, 0.0
11.0, 0.0
11.0, 1.0
10.0, 1.0
10.0, 0.0
11.0, 0.0
11.0, 0.0
12.0, 0.0
12.0, 1.0
11.0, 1.0
11.0, 0.0
12.0, 0.0
12.0, 0.0
13.0, 0.0
13.0, 1.0
12.0, 1.0
12.0, 0.0
13.0, 0.0
13.0, 0.0
14.0, 0.0
14.0, 1.0
13.0, 1.0
13.0, 0.0
14.0, 0.0
14.0, 0.0
15.0, 0.0
15.0, 1.0
14.0, 1.0
14.0, 0.0
15.0, 0.0
15.0, 0.0
16.0, 0.0
16.0, 1.0
15.0, 1.0
15.0, 0.0
16.0, 0.0
16.0, 0.0
17.0, 0.0
17.0, 0.5
16.0, 0.5
16.0, 1.0
17.0, 1.0
17.0, 0.0
17.0, 0.0
18.0, 0.0
18.0, 1.0
17.0, 1.0
17.0, 0.0
18.0, 0.0
18.0, 0.0
19.0, 0.0
19.0, 0.5
18.0, 0.5
18.0, 1.0
19.0, 1.0
19.0, 0.0
19.0, 0.0
20.0, 0.0
20.0, 0.25
19.0, 0.25
19.0, 0.5
20.0, 0.5
20.0, 0.75
19.0, 0.75
19.0, 1.0
20.0, 1.0
20.0, 0.0
20.0, 0.0
21.0, 0.0
21.0, 1.0
20.0, 1.0
20.0, 0.0
21.0, 0.0
21.0, 0.0
22.0, 0.0
22.0, 0.5
21.0, 0.5
21.0, 1.0
22.0, 1.0
22.0, 0.0
22.0, 0.0
23.0, 0.0
23.0, 1.0
22.0, 1.0
22.0, 0.0
23.0, 0.0
23.0, 0.0
24.0, 0.0
24.0, 1.0
23.0, 1.0
23.0, 0.0
24.0, 0.0
24.0, 0.0
25.0, 0.0
25.0, 0.5
24.0, 0.5
24.0, 1.0
25.0, 1.0
25.0, 0.0
25.0, 0.0
26.0, 0.0
26.0, 1.0
25.0, 1.0
25.0, 0.0
26.0, 0.0
26.0, 0.0
27.0, 0.0
27.0, 1.0
26.0, 1.0
26.0, 0.0
27.0, 0.0
27.0, 0.0
28.0, 0.0
28.0, 0.3333333333333333
27.0, 0.3333333333333333
27.0, 0.6666666666666666
28.0, 0.6666666666666666
28.0, 1.0
27.0, 1.0
27.0, 0.0
28.0, 0.0
28.0, 0.0
29.0, 0.0
29.0, 1.0
28.0, 1.0
28.0, 0.0
29.0, 0.0
29.0, 0.0
30.0, 0.0
30.0, 1.0
29.0, 1.0
29.0, 0.0
30.0, 0.0
30.0, 0.0
31.0, 0.0
31.0, 1.0
30.0, 1.0
30.0, 0.0
31.0, 0.0
31.0, 0.0
32.0, 0.0
32.0, 1.0
31.0, 1.0
31.0, 0.0
32.0, 0.0
32.0, 0.0
33.0, 0.0
